stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
857,857,Canal Blvd at Fillmore,FILMORE AVE & CANAL BLVD,30.012331,-90.107393,,,,,,0
858,858,Canal Blvd at Porteous,PORTEOUS ST & CANAL BLVD,30.010519,-90.107609,,,,,,0
859,859,Canal Blvd at Lane,LANE ST & CANAL BLVD,30.008706,-90.107835,,,,,,0
860,860,Canal Blvd at Bragg,BRAGG ST & CANAL BLVD,30.006903,-90.108041,,,,,,0
861,861,Canal Blvd at Harrison,HARRISON AVE & CANAL BLVD,30.004928,-90.108277,,,,,,0
862,862,Canal Blvd at French,FRENCH ST & CANAL BLVD,30.002908,-90.108523,,,,,,0
863,863,Canal Blvd at Germain,GERMAIN ST & CANAL BLVD,30.001114,-90.108728,,,,,,0
864,6206,Canal Blvd at Polk,POLK ST & CANAL BLVD,29.999319,-90.108945,,,,,,0
865,6207,Canal Blvd at Brooks,BROOKS ST & CANAL BLVD,29.997498,-90.10914,,,,,,0
866,6208,Canal Blvd at Kenilworth,KENILWORTH ST & CANAL BLVD,29.995694,-90.109366,,,,,,0
867,6209,Canal Blvd at Florida,FLORIDA BLVD & CANAL BLVD,29.994234,-90.109533,,,,,,0
868,6210,Canal Blvd at Homedale,HOMEDALE ST & CANAL BLVD,29.991998,-90.109725,,,,,,0
869,6211,Canal Blvd at Aymard,AYMARD CT & CANAL BLVD,29.990293,-90.109952,,,,,,0
870,6212,Canal Blvd at Clare,CLARE CT & CANAL BLVD,29.988805,-90.11017,,,,,,0
871,6213,Canal Blvd at Hawthorne,HAWTHORNE PL & CANAL BLVD,29.987606,-90.110318,,,,,,0
872,6214,Canal Blvd at Rosedale,CANAL BLVD & METAIRIE,29.984801,-90.110662,,,,,,0
877,6162,N. Frontage Rd at Bellaire,W ACADEMY RD & FLEUR DE LIS DR,29.996365,-90.122239,,,,,,0
878,5695,Academy at Bellaire,ACADEMY DR & BELLAIRE DR,29.995103,-90.122373,,,,,,0
879,5693,Academy at Marcia,MARCIA AVE & CHERLYN DR,29.994404,-90.120157,,,,,,0
881,5689,Academy at Cherlyn Dr. (Farside),ACADEMY DR & CHERLYN DR,29.993585,-90.118201,,,,,,0
882,5687,Pontchartrain at Country Club Dr.,ACADEMY DR & COUNTRY CLUB DR,29.991401,-90.11718,,,,,,0
883,5685,Pontchartrain at Lakelawn Funeral,ACADEMY DR & PONTCHARTRAIN BLVD,29.989717,-90.116888,,,,,,0
884,5683,Pontchartrain at Metairie Cemetery,PONTCHARTRAIN BLVD & SOUTHERN,29.988753,-90.116799,,,,,,0
888,888,Canal at Hennessy (In),CANAL ST & N ALEXANDER ST,29.976186,-90.103007,,,,,,0
898,898,Canal at Dorgenois (In),CANAL ST & N BROAD ST,29.964529,-90.085829,,,,,,0
899,899,Canal at Tonti (In),CANAL ST & S ROCHEBLAVE ST,29.963277,-90.084071,,,,,,0
901,901,Canal at Prieur (In),CANAL ST & N JOHNSON ST,29.960849,-90.080407,,,,,,0
919,919,Canal Blvd at Greenwood,GREENWOOD DR & VICKSBURG ST,29.987086,-90.109754,,,,,,0
920,920,Canal Blvd at Louque,LOUQUE PL & VICKSBURG ST,29.988889,-90.10959,,,,,,0
921,921,Canal Blvd at Hidalgo,HIDALGO ST & CANAL BLVD,29.990539,-90.109497,,,,,,0
922,922,Canal Blvd at Homedale,CANAL BLVD & UNNAMED ST,29.991657,-90.10937,,,,,,0
923,923,Canal Blvd at Florida,FLORIDA BLVD & UNNAMED ST,29.993822,-90.108959,,,,,,0
924,924,Canal Blvd at Kenilworth,1A & UNNAMED ST,29.995463,-90.108784,,,,,,0
925,925,Canal Blvd at Brooks,BROOKS ST & VICKSBURG ST,29.997285,-90.108568,,,,,,0
926,926,Canal Blvd at Polk,POLK ST & VICKSBURG ST,29.999106,-90.108341,,,,,,0
927,927,Canal Blvd at Germain,GERMAIN ST & VICKSBURG ST,30.000891,-90.108156,,,,,,0
928,928,Canal Blvd at French,FRENCH ST & VICKSBURG ST,30.002704,-90.107982,,,,,,0
929,929,Canal Blvd at Harrison,HARRISON AVE & VICKSBURG ST,30.004498,-90.107766,,,,,,0
930,930,Canal Blvd at Bragg,CANAL BLVD & BRAGG ST,30.006689,-90.1075,,,,,,0
931,931,Canal Blvd at Lane,LANE ST & VICKSBURG ST,30.008502,-90.107294,,,,,,0
932,932,Canal Blvd at Porteous,PORTEOUS ST & VICKSBURG ST,30.010305,-90.107058,,,,,,0
933,933,Canal Blvd at Fillmore,FILMORE AVE & VICKSBURG ST,30.012118,-90.106842,,,,,,0
934,934,Canal Blvd at Chapelle,CHAPELLE ST & VICKSBURG ST,30.013912,-90.106625,,,,,,0
935,935,Canal Blvd at Mouton,CANAL BLVD & MOUTON ST,30.015724,-90.10643,,,,,,0
938,7054,R E Lee at Memphis,MEMPHIS ST & ROBERT E LEE BLVD,30.019223,-90.10416,,,,,,0
939,7055,R E Lee at Marshal Foch,MARSHALL FOCH ST & ROBERT E LEE BLVD,30.019044,-90.102125,,,,,,0
940,7056,R E Lee at General Haig,ROBERT E LEE BLVD & ARGONNE BLVD,30.01883,-90.099913,,,,,,0
964,964,Marconi at Centra Park Place,MARCONI DR & UNNAMED ST,29.990048,-90.10135,,,,,,0
966,966,Orleans at Navarre,ORLEANS AVE & VICTORY AVE,29.988936,-90.102235,,,,,,0
969,969,Orleans at N. Olympia,ORLEANS AVE & CITY PARK AVE,29.98317,-90.101617,,,,,,0
971,971,Orleans at N. Solomon,ORLEANS AVE & UNNAMED ST,29.980568,-90.09775,,,,,,0
985,985,Basin at N. Robertson,ORLEANS AVE & N CLAIBORNE AVE,29.963577,-90.072395,,,,,,0
986,986,Basin at Marais,ORLEANS AVE & MORRISON RD,29.962708,-90.071311,,,,,,0
987,987,Basin at Treme,ORLEANS AVE & MORRISON RD,29.961305,-90.070701,,,,,,0
988,988,Basin at St Louis,BASIN ST & SAINT LOUIS ST,29.959576,-90.070659,,,,,,0
989,989,Basin St. at Bienville St.,BASIN ST,29.957955,-90.072007,,,,,,0
1012,7258,Orleans at N. Olympia,ORLEANS AVE & N OLYMPIA ST,29.983413,-90.101134,,,,,,0
1013,7259,Orleans at City Park,ORLEANS AVE,29.983862,-90.102098,,,,,,0
1014,1014,Marconi at Victory ( Opposite Delgado),MARCONI DR & VICTORY AVE,29.986369,-90.101855,,,,,,0
1015,1015,N. Claiborne Ave. at Esplanade Ave.,N CLAIBORNE AVE,29.969606,-90.068741,,,,,,0
1016,CeMt,Cemeteries,CITY PARK AVE & EMMETT W BASHFUL BLVD,29.982245,-90.110126,,,,,,0
1017,1017,City Park at Bienville,,29.98273,-90.108625,,,,,,0
1018,1018,City Park at St Louis,,29.983226,-90.106689,,,,,,0
1019,7246,City Park at Toulouse,CITY PARK AVE & TOULOUSE ST,29.983631,-90.105021,,,,,,0
1021,1021,Orleans at N. Alexander,ORLEANS AVE & N ALEXANDER ST,29.98192,-90.09977,,,,,,0
1022,1022,N. Carrollton at Orleans (Out),N CARROLLTON AVE & ST PETER ST,29.979145,-90.095676,,,,,,0
1024,1024,Esplanade at Moss,ESPLANADE AVE & MOSS ST,29.983238,-90.088875,,,,,,0
1025,7356,Esplanade at Opposite Cemetery,ESPLANADE AVE & UNNAMED ST,29.982384,-90.087648,,,,,,0
1026,7357,Esplanade at Verna,ESPLANADE AVE & LEDA CT,29.981328,-90.086106,,,,,,0
1027,1027,Esplanade at Grand Route Saint John,ESPLANADE AVE & GRAND RTE SAINT JOHN ST,29.979912,-90.084081,,,,,,0
1028,1028,Esplanade at N. Gayoso,N GAYOSO ST & ESPLANADE AVE,29.978742,-90.082355,,,,,,0
1029,1029,Esplanade at N. White,ESPLANADE AVE & N WHITE ST,29.977427,-90.080428,,,,,,0
1031,1031,Esplanade at N. Dorgenois,ESPLANADE AVE & N ROCHEBLAVE ST,29.974956,-90.076855,,,,,,0
1032,1032,Esplanade at N. Tonti,ESPLANADE AVE & N ROCHEBLAVE ST,29.973607,-90.074928,,,,,,0
1033,7413,Esplanade at N. Miro,ESPLANADE AVE & N MIRO ST,29.973014,-90.074062,,,,,,0
1034,7414,Esplanade at N. Galvez,ESPLANADE AVE & BAYOU RD,29.9724,-90.073249,,,,,,0
1035,7450,Esplanade at N. Roman,ESPLANADE AVE & N PRIEUR ST,29.970578,-90.070605,,,,,,0
1037,7515,Esplanade at N. Villere,ESPLANADE AVE & N ROBERTSON ST,29.968188,-90.067116,,,,,,0
1038,7516,Esplanade at Treme,ESPLANADE AVE & MARAIS ST,29.967087,-90.065558,,,,,,0
1039,7517,Esplanade at N. Rampart,ESPLANADE AVE & N RAMPART ST,29.965925,-90.063802,,,,,,0
1042,1042,N. Rampart St. at St. Ann St.,N RAMPART ST,29.961445,-90.067726,,,,,,0
1047,7481,Basin at Bienville,BASIN ST & IBERVILLE ST,29.957551,-90.071797,,,,,,0
1048,7484,Conti at N. Rampart,CONTI ST & BASIN ST,29.958178,-90.070671,,,,,,0
1050,7492,N. Rampart St. at St. Ann St.,N RAMPART ST & SAINT ANN ST,29.961198,-90.067608,,,,,,0
1053,7512,Esplanade Ave. at N. Rampart St. (Far),ESPLANADE AVE & N RAMPART ST,29.966133,-90.0637,,,,,,0
1054,7513,Esplanade Ave. at Treme St.,ESPLANADE AVE & TREME ST,29.967177,-90.065191,,,,,,0
1055,7514,Esplanade Ave. at N. Villere St.,N VILLERE ST & ESPLANADE AVE,29.968219,-90.066699,,,,,,0
1057,7449,Esplanade Ave. at N. Roman St.,ESPLANADE AVE & N ROMAN ST,29.970683,-90.070241,,,,,,0
1058,7408,Esplanade Ave. at N. Galvez St.,ESPLANADE AVE & N JOHNSON ST,29.97247,-90.072837,,,,,,0
1059,7409,Esplanade Ave. at N. Miro St.,ESPLANADE AVE & N MIRO ST,29.973083,-90.073727,,,,,,0
1060,7550,Esplanade Ave. at N. Tonti St.,ESPLANADE AVE & N TONTI ST,29.973658,-90.074639,,,,,,0
1061,7410,Esplanade Ave. at N. Rocheblave St.,ESPLANADE AVE & N TONTI ST,29.974279,-90.075502,,,,,,0
1063,7349,Esplanade Ave. at Crete St.,DESOTO ST & CRETE ST,29.977285,-90.079794,,,,,,0
1064,7350,Esplanade Ave. at N. Dupre St.,ESPLANADE AVE & N WHITE ST,29.978251,-90.081305,,,,,,0
1065,7351,Esplanade at Grand Route Saint John,GRAND RTE SAINT JOHN ST & ESPLANADE AVE,29.97971,-90.083438,,,,,,0
1066,7352,Esplanade at Maurepas,ESPLANADE AVE & MYSTERY ST,29.980986,-90.085294,,,,,,0
1067,7353,Esplanade at Leda,LEDA CT & ESPLANADE AVE,29.981903,-90.086608,,,,,,0
1068,7354,Esplanade at Moss,ESPLANADE AVE & MOSS ST,29.983444,-90.088835,,,,,,0
1069,8342,Beauregard Circle,N CARROLLTON AVE & ESPLANADE AVE,29.984011,-90.090294,,,,,,0
1071,7222,Orleans at N. Solomon,ORLEANS AVE & SOLOMON PL,29.980298,-90.096474,,,,,,0
1072,7223,Orleans at N. Alexander,ORLEANS AVE & N HENNESSEY ST,29.982178,-90.09928,,,,,,0
1074,7225,City Park at St Peter,CITY PARK AVE & UNNAMED ST,29.984188,-90.103728,,,,,,0
1075,7226,City Park at St Louis,CITY PARK AVE & BUDDY BOLDEN PL,29.983718,-90.105686,,,,,,0
1076,7227,City Park at Bienville,CITY PARK AVE & BIENVILLE ST,29.982873,-90.10866,,,,,,0
1084,7162,Paris Ave. at Aviators,AVIATORS ST & PARIS AVE,30.019995,-90.075585,,,,,,0
1086,7164,Paris Ave. at Prentiss,PRENTISS AVE & PERLITA ST,30.016013,-90.075269,,,,,,0
1087,7165,Paris Ave. at Crescent,CRESCENT DR & PERLITA ST,30.013347,-90.075096,,,,,,0
1088,7166,Paris Ave. at Filmore,FILMORE AVE & PARIS AVE,30.011734,-90.07491,,,,,,0
1089,7167,Paris Ave. at Riviera,RIVIERA AVE & PERLITA ST,30.009122,-90.074738,,,,,,0
1090,7168,St. Anthony Ave. at Mirabeau Ave.,ST ANTHONY AVE & MIRABEAU AVE,30.008402,-90.064907,,,,,,0
1091,7094,L C Simon at Wadsworth,LEON C SIMON BLVD & WADSWORTH DR,30.023875,-90.06685,,,,,,0
1092,1092,St. Anthony Ave. at RE Lee Blvd.,SAINT ANTHONY AVE & ROBERT E LEE BLVD,30.021901,-90.065984,,,,,,0
1093,7142,St. Anthony Ave. at Burbank Dr.,SAINT ANTHONY AVE & ROSARY DR,30.019153,-90.06576,,,,,,0
1094,7143,St. Anthony Ave. at Prentiss Ave.,PRENTISS AVE & WILTON DR,30.016619,-90.065541,,,,,,0
1095,7144,St. Anthony Ave. at Rapides Dr.,SAINT ANTHONY AVE & RAPIDES DR,30.014385,-90.065349,,,,,,0
1096,1096,St. Anthony Ave. at Filmore Ave.,SAINT ANTHONY AVE & RAPIDES DR,30.012338,-90.065194,,,,,,0
1097,7146,St. Anthony Ave. at Selma St.,SAINT ANTHONY AVE & WINDSOR DR,30.010128,-90.065031,,,,,,0
1099,7120,Mirabeau Ave. at Allen St.,MIRABEAU AVE & ALLEN ST,30.007895,-90.06694,,,,,,0
1100,7121,Mirabeau Ave. at Warrington Dr.,MIRABEAU AVE & ALLEN ST,30.007795,-90.068475,,,,,,0
1101,7122,Mirabeau Ave. at Pratt Dr.,PRATT DR & CHARLTON DR,30.007666,-90.070387,,,,,,0
1102,ParMb,Paris Ave. at Mirabeau,PARIS AVE & MIRABEAU AVE,30.007115,-90.074164,,,,,,0
1103,7169,Paris Ave. at Wakefield,PARIS AVE & WAKEFIELD PL,30.005985,-90.074465,,,,,,0
1107,7288,Paris Ave. at Owens,PARIS AVE & OWENS BLVD,30.003825,-90.074247,,,,,,0
1108,7289,Paris Ave. at Harrison,PARIS AVE & MANDOLIN ST,30.000184,-90.074012,,,,,,0
1109,7290,Paris Ave. at Caton,PARIS AVE & SENATE ST,29.998167,-90.073844,,,,,,0
1110,7291,Paris Ave. at Milton,PARIS AVE & MILTON ST,29.996152,-90.073687,,,,,,0
1111,7292,Paris Ave. at Sere,PARIS AVE & SERE ST,29.994098,-90.073524,,,,,,0
1112,7293,Paris Ave. at Pleasure,PARIS AVE & PLEASURE ST,29.99207,-90.073365,,,,,,0
1113,7209,Paris Ave. at Gentilly,PARIS AVE & GENTILLY BLVD,29.98947,-90.073153,,,,,,0
1114,7365,Paris Ave. at Abundance,PARIS AVE & TREASURE ST,29.988016,-90.073017,,,,,,0
1115,7366,Paris Ave. at Industry,PARIS AVE & INDUSTRY ST,29.985935,-90.072785,,,,,,0
1116,7272,St Bernard at Foy,ST BERNARD AVE & FOY ST,29.996752,-90.079639,,,,,,0
1117,7273,St Bernard at Milton,MILTON ST & ST BERNARD AVE,29.995773,-90.079083,,,,,,0
1118,7274,St Bernard at Sere,RAMP & ST BERNARD AVE,29.993733,-90.077897,,,,,,0
1119,7275,St Bernard at Frey,FREY PL & ST BERNARD AVE,29.990596,-90.076083,,,,,,0
1120,7276,St Bernard at Desaix,DESAIX BLVD & ST BERNARD AVE,29.988763,-90.075054,,,,,,0
1121,7277,St Bernard at Abundance,ST BERNARD AVE & ST BERNARD AVE,29.987774,-90.074509,,,,,,0
1122,7368,St Bernard at Serantine,SERANTINE ST & N GAYOSO ST,29.985766,-90.0733,,,,,,0
1124,7419,St Bernard at N. Dorgenois,N DORGENOIS ST & ST BERNARD AVE,29.981741,-90.070999,,,,,,0
1125,7420,St Bernard at N. Tonti,ST BERNARD AVE & N TONTI ST,29.979476,-90.069695,,,,,,0
1126,7421,St Bernard at N. Miro,N MIRO ST & ST BERNARD AVE,29.978516,-90.069133,,,,,,0
1127,7422,St Bernard at N. Galvez,ST BERNARD AVE & N GALVEZ ST,29.977547,-90.068521,,,,,,0
1128,7436,St Bernard at N. Prieur,N PRIEUR ST & ST BERNARD AVE,29.975619,-90.067473,,,,,,0
1130,1130,N. Claiborne Ave. at Columbus St.,,29.971217,-90.067279,,,,,,0
1132,7441,N. Claiborne Ave. at Ursulines Ave.,N CLAIBORNE AVE,29.967388,-90.070708,,,,,,0
1133,1133,N. Claiborne Ave. at Dumaine St.,N CLAIBORNE AVE,29.96575,-90.07216,,,,,,0
1134,1134,N. Claiborne Ave. at Orleans Ave.,N CLAIBORNE AVE,29.964184,-90.07355,,,,,,0
1135,1135,N. Claiborne at Lafitte,LAFITTE ST & LAFITTE AVE,29.963587,-90.074149,,,,,,0
1136,1136,St. Louis St. at N. Robertson St.,ST LOUIS ST,29.961686,-90.074053,,,,,,0
1137,7489,St Louis St. at Marais St.,ST LOUIS ST,29.960647,-90.072532,,,,,,0
1138,7487,St. Louis St. at Basin St.,ST LOUIS ST,29.95943,-90.07071,,,,,,0
1141,7424,N. Claiborne Ave. at Bienville St.,N CLAIBORNE,29.96063,-90.076152,,,,,,0
1142,1142,N. Claiborne Ave. at St. Louis St.,N CLAIBORNE,29.962142,-90.074772,,,,,,0
1144,1144,N. Claiborne Ave. at Dumaine St.,N CLAIBORNE AVE,29.965409,-90.071868,,,,,,0
1145,7429,N. Claiborne Ave. at Ursulines Ave.,N CLAIBORNE,29.966658,-90.070745,,,,,,0
1146,1146,N. Claiborne Ave. at Columbus St.,N CLAIBORNE,29.970903,-90.066986,,,,,,0
1147,7433,N. Claiborne at Laharpe,N CLAIBORNE AVE & LAHARPE ST,29.971593,-90.066285,,,,,,0
1148,7434,St. Bernard Ave. at N. Derbigny St.,ST BERNARD AVE,29.974042,-90.066311,,,,,,0
1149,7435,St. Bernard Ave. at N. Prieur St.,ST BERNARD AVE,29.975759,-90.067245,,,,,,0
1150,7415,St. Bernard Ave. at N. Galvez St.,ST BERNARD AVE & N GALVEZ ST,29.977602,-90.068345,,,,,,0
1151,1151,St. Bernard Ave. at N. Miro St.,ST BERNARD AVE & N MIRO ST,29.978581,-90.068901,,,,,,0
1152,7417,St. Bernard Ave. at N. Tonti St.,ST BERNARD AVE,29.979938,-90.069719,,,,,,0
1153,7418,St. Bernard Ave. at N. Dorgenois St.,ST BERNARD AVE,29.981898,-90.070799,,,,,,0
1154,SbBr,St. Bernard Ave. at N. Broad St.,ST BERNARD AVE,29.983255,-90.071628,,,,,,0
1155,1155,St. Bernard Ave. at Industry St.,ST BERNARD AVE,29.985879,-90.073086,,,,,,0
1156,7263,St. Bernard Ave. at Gentilly Blvd. (Nearside),ST BERNARD AVE,29.988288,-90.074367,,,,,,0
1158,1158,St. Bernard Ave. at Sere St.,ST BERNARD AVE,29.993689,-90.077617,,,,,,0
1160,1160,St. Bernard Ave. at Foy St.,ST BERNARD AVE,29.996763,-90.079359,,,,,,0
1161,7363,Paris Ave and Industry,PARIS AVE & SAINT BERNARD AVE,29.985855,-90.072525,,,,,,0
1162,7364,Paris Ave. at Abundance,PARIS AVE & AGRICULTURE ST,29.98785,-90.072682,,,,,,0
1163,7278,Paris Ave. at Gentilly,GENTILLY BLVD & PARIS AVE,29.989287,-90.072773,,,,,,0
1164,7279,Paris Ave. at Pleasure,RAMP & I 610 W,29.991833,-90.072929,,,,,,0
1165,7280,Paris Ave. at Sere,PARIS AVE & SERE ST,29.993936,-90.073141,,,,,,0
1166,7281,Paris Ave. at Milton,PARIS AVE & SAINT DENIS ST,29.995956,-90.073296,,,,,,0
1167,7282,Paris Ave. at Caton,CATON ST & CATON CT,29.998,-90.073459,,,,,,0
1168,7283,Paris Ave. at Churchill,PARIS AVE & HARRISON AVE,30.000544,-90.073682,,,,,,0
1169,7284,Paris Ave. at Pratt,PARIS AVE & PRATT DR,30.002115,-90.07378,,,,,,0
1170,7285,Paris Ave. at Owens,PARIS AVE & OWENS BLVD,30.003656,-90.073894,,,,,,0
1171,7286,Paris Ave. at Westbrook,PARIS AVE & WESTBROOK DR,30.005111,-90.074036,,,,,,0
1173,1173,Mirabeau Ave. at Pratt St.,MIRABEAU AVE & PRATT DR,30.007377,-90.070585,,,,,,0
1174,1174,Mirabeau Ave. at Warrington Dr.,MIRABEAU AVE & WARRINGTON DR,30.007532,-90.068674,,,,,,0
1175,1175,Mirabeau Ave. at Allen St.,MIRABEAU AVE & WARRINGTON DR,30.007617,-90.06712,,,,,,0
1176,1176,St. Anthony St. at Mirabeau Ave.,ST ANTHONY AVE & MIRABEAU AVE,30.007655,-90.06486,,,,,,0
1177,1177,St. Anthony St. at Selma St.,SELMA ST & PAUGER ST,30.009954,-90.064584,,,,,,0
1178,1178,St. Anthony St.at Fillmore Ave.,SAINT ANTHONY AVE & SELMA ST,30.011977,-90.064862,,,,,,0
1179,1179,St. Anthony St. at Rapides Dr.,RAPIDES DR & CAMERON BLVD,30.014223,-90.065054,,,,,,0
1180,1180,St. Anthony St. at Prentiss Ave.,PRENTISS AVE & CAMERON BLVD,30.016271,-90.065214,,,,,,0
1181,1181,St. Anthony St. at Burbank St.,BURBANK DR & CAMERON BLVD,30.019003,-90.065436,,,,,,0
1182,1182,St. Anthony St. at RE Lee Blvd.,ROBERT E LEE BLVD & CAMERON BLVD,30.02155,-90.065634,,,,,,0
1183,1183,St. Anthony St. at LC Simon Dr.,SAINT ANTHONY AVE & ROBERT E LEE BLVD,30.023459,-90.065781,,,,,,0
1185,7150,Paris Ave. at Filmore,PARIS AVE & GARDENA DR,30.011403,-90.074503,,,,,,0
1192,1192,Franklin Ave. at Carnot St.,FRANKLIN AVE,30.007009,-90.05062,,,,,,0
1201,1201,Mirabeau Ave. at Cartier St.,MIRABEAU AVE & ST BERNARD AVE,30.006838,-90.079237,,,,,,0
1212,7083,R E Lee at St Bernard,ROBERT E LEE BLVD & ST BERNARD AVE,30.020585,-90.082127,,,,,,0
1219,1219,Mirabeau Ave. at Cartier Ave.,CARTIER AVE & GRANADA DR,30.007164,-90.079062,,,,,,0
1221,7110,Paris Ave. at Mirabeau (Farside),PARIS AVE & MIRABEAU AVE,30.007005,-90.074568,,,,,,0
1230,1230,Alumni Dr. at Elysian Fields Ave.,,30.02861,-90.062033,,,,,,0
1231,1231,Elysian Fields Ave. at Lark St.,ELYSIAN FIELDS AVE & ALUMNI DR,30.02761,-90.061763,,,,,,0
1232,1232,Elysian Fields Ave. at LC Simon Dr.,ELYSIAN FIELDS AVE & COLUMBIA,30.025278,-90.061566,,,,,,0
1233,1233,Elysian Fields Ave. at Mexico,ELYSIAN FIELDS AVE & MEXICO ST,30.023211,-90.061465,,,,,,0
1234,1234,Elysian Fields Ave. at R E Lee,ELYSIAN FIELDS AVE & MEXICO ST,30.022162,-90.061392,,,,,,0
1235,1235,Elysian Fields Ave. at Burbank,ELYSIAN FIELDS AVE & BURBANK DR,30.019429,-90.061163,,,,,,0
1236,1236,Elysian Fields Ave. at Prentiss,ELYSIAN FIELDS AVE & ATHIS ST,30.016866,-90.060948,,,,,,0
1237,1237,Elysian Fields Ave. at Rapides Dr.,ELYSIAN FIELDS AVE & MENDEZ ST,30.014654,-90.060776,,,,,,0
1238,1238,Elysian Fields Ave. at Filmore Ave.,ELYSIAN FIELDS AVE & FILMORE AVE,30.012607,-90.060542,,,,,,0
1239,1239,Elysian Fields Ave. at Selma St.,ELYSIAN FIELDS AVE & ROBIN ST,30.010387,-90.060352,,,,,,0
1240,1240,Elysian Fields Ave. at Mirabeau Ave.,ELYSIAN FIELDS AVE & MIRABEAU AVE,30.008345,-90.060198,,,,,,0
1241,1241,Elysian Fields Ave. at Carnot St.,ELYSIAN FIELDS AVE & BRUTUS ST,30.00612,-90.060007,,,,,,0
1242,1242,Elysian Fields Ave. at Sumpter St.,ELYSIAN FIELDS AVE & CARNOT ST,30.005113,-90.059937,,,,,,0
1243,1243,Elysian Fields Ave. at Mandolin St.,ELYSIAN FIELDS AVE & MANDOLIN ST,30.002085,-90.059714,,,,,,0
1244,EfGt,Elysian Fields Ave. at Gentilly Ave. (Nearside),ELYSIAN FIELDS AVE & GENTILLY BLVD,29.999653,-90.059508,,,,,,0
1245,1245,Elysian Fields Ave. at Gentilly Ave. (Farside),GENTILLY BLVD & CATON ST,29.999029,-90.059461,,,,,,0
1246,1246,Elysian Fields Ave. at Milton St.,ELYSIAN FIELDS AVE & FOY ST,29.996982,-90.059305,,,,,,0
1247,1247,Elysian Fields Ave. at Sere St.,ELYSIAN FIELDS AVE & SAINT DENIS ST,29.994981,-90.059135,,,,,,0
1248,1248,Elysian Fields Ave. at Pleasure St.,ELYSIAN FIELDS AVE & LAFRENIERE ST,29.992931,-90.058989,,,,,,0
1250,1250,Elysian Fields Ave. at Abundance St.,ELYSIAN FIELDS AVE & ABUNDANCE ST,29.988905,-90.058646,,,,,,0
1251,1251,Elysian Fields Ave. at N. Dorgenois St.,ELYSIAN FIELDS AVE & LAW ST,29.982811,-90.058206,,,,,,0
1254,1254,Elysian Fields Ave. at N. Roman St.,ELYSIAN FIELDS AVE & N PRIEUR ST,29.975728,-90.057601,,,,,,0
1255,1255,Elysian Fields Ave. at N. Claiborne Ave.,ELYSIAN FIELDS AVE & N CLAIBORNE AVE,29.973703,-90.057459,,,,,,0
1256,1256,Elysian Fields Ave. at N. Villere St.,ELYSIAN FIELDS AVE,29.971597,-90.057241,,,,,,0
1257,ScEf,St. Claude Ave. at Elysian Fields Ave.,ST CLAUDE AVE & ELYSIAN FIELDS AVE,29.96875,-90.057182,,,,,,0
1258,1258,Elysian Fields Ave. at Dauphine St.,ELYSIAN FIELDS AVE & BURGUNDY ST,29.965682,-90.056869,,,,,,0
1259,1259,Elysian Fields Ave. at Royal St.,ELYSIAN FIELDS AVE & DAUPHINE ST,29.964722,-90.056777,,,,,,0
1260,ElDecO,Elysian Fields Ave. at Decatur St.,,29.96259,-90.056201,,,,,,0
1262,1262,Decatur St. at Barracks St.,DECATUR ST,29.961488,-90.058558,,,,,,0
1263,1263,Decatur St. at Ursulines St.,DECATUR ST,29.95994,-90.059959,,,,,,0
1264,1264,Decatur St. at Dumaine St.,DECATUR ST,29.958384,-90.061339,,,,,,0
1265,1265,Decatur St. at St. Peter St.,DECATUR ST,29.956755,-90.062771,,,,,,0
1266,1266,Decatur St. at St. Louis St.,DECATUR ST,29.955189,-90.064213,,,,,,0
1267,1267,N. Peters St. at Bienville St.,N PETERS ST,29.953292,-90.065145,,,,,,0
1277,EfSC,Elysian Fields Ave. at St. Claude Ave.,ELYSIAN FIELDS AVE,29.968491,-90.056641,,,,,,0
1278,1278,Elysian Fields Ave. at Marais St.,ELYSIAN FIELDS AVE,29.969527,-90.0567,,,,,,0
1279,1279,Elysian Fields Ave. at N. Villere St.,ELYSIAN FIELDS AVE,29.971554,-90.056878,,,,,,0
1280,1280,Elysian Fields Ave. at N. Claiborne Ave.,ELYSIAN FIELDS AVE,29.973148,-90.057002,,,,,,0
1281,1281,Elysian Fields Ave. at N. Roman St.,ELYSIAN FIELDS AVE,29.975599,-90.057193,,,,,,0
1282,8009,Elysian Fields Ave. at N. Galvez St.,ELYSIAN FIELDS AVE,29.978671,-90.057419,,,,,,0
1283,1283,Elysian Fields Ave. at N. Miro St.,ELYSIAN FIELDS AVE,29.979653,-90.057498,,,,,,0
1284,1284,Elysian Fields Ave. at Lowe's,ELYSIAN FIELDS AVE,29.9825,-90.057713,,,,,,0
1285,1285,Elysian Fields Ave. at Abundance St.,ELYSIAN FIELDS AVE,29.988779,-90.058218,,,,,,0
1286,1286,Elysian Fields Ave. at Benefit St.,ELYSIAN FIELDS AVE,29.99086,-90.058428,,,,,,0
1287,1287,Elysian Fields Ave. at Pleasure St.,ELYSIAN FIELDS AVE,29.992851,-90.058564,,,,,,0
1288,1288,Elysian Fields Ave. at Sere St.,,29.994869,-90.058722,,,,,,0
1289,1289,Elysian Fields Ave. at Milton St.,,29.996896,-90.05888,,,,,,0
